ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE
39767R87VM,34,F,159693.33333333334,409,1
39770G99AO,28,F,414413.3333333333,404,0
39771C41ZK,28,M,213367.0,665,1
39775V19EY,41,F,499474.6666666667,259,1
39775Y19MN,32,F,482810.6666666667,245,1
39776H17CP,25,F,161592.0,365,0
39780X28QF,44,M,512968.0,871,0
39783E25CD,46,M,454682.0,411,1
39783N22TY,51,M,510183.0,60,1
39787Y13MD,25,F,301689.6666666667,205,0
39788Z83DP,63,M,756683.0,97,0
39791P96HN,41,M,128504.0,213,0
39792P07XZ,25,F,423830.3333333334,305,0
39793E30KT,29,F,441720.0,448,1
39795I99VK,57,M,453399.0,713,0
39797S47KX,32,F,362400.0,276,0
39800E03UQ,60,M,485139.0,998,1
39803A96KH,40,M,429090.0,362,1
39805B44BW,47,M,567104.0,24,1
39807W20CM,51,F,406544.0,345,1
39809E00HT,59,F,90576.0,441,0
39810J51YQ,59,F,324776.0,95,1
39810L07WO,54,M,136060.0,817,0
39812V44KW,45,M,710680.0,413,1
39813K99DN,47,M,358609.0,353,0
39813L48CF,43,F,509472.0,614,1
39813U08LB,41,M,416540.0,226,0
39815P94NL,35,M,295088.0,202,1
39818N34PI,43,F,286850.6666666667,118,0
39822T81IC,39,M,432087.0,485,0
39823N48HJ,27,M,261016.0,109,1
39832L25NZ,32,M,232379.0,205,1
39833G88ZP,52,M,635917.0,496,1
39840M28AT,55,M,219106.0,722,1
39842T01SV,55,M,729881.0,152,1
39843D79GY,45,F,275560.0,356,0
39847K44HR,53,F,124829.33333333333,339,1
39848H85PA,54,F,496890.6666666667,287,1
39851Q84JV,48,F,690709.3333333334,403,1
39852X13ZV,44,M,143122.0,352,1
39854C95XF,34,M,240708.0,194,1
39857D59FB,65,M,125030.0,14,0
39857X75OO,30,F,284992.0,464,1
39861F04RJ,40,M,695800.0,235,0
39862T33PY,47,M,103120.0,424,0
39863C16GI,54,M,492965.0,220,0
39863P75RX,60,F,191848.0,384,1
39880T06JJ,45,M,293984.0,488,1
39884X68XH,46,M,269337.0,266,1
39887Q87QH,61,M,720484.0,303,0
39888G01YH,43,M,480879.0,129,0
39888X78TH,49,M,103507.0,280,0
39889Z96LT,31,M,268211.0,346,0
39890B50WB,26,F,410797.3333333333,297,0
39891B94CY,36,F,513896.0,734,0
39892E02ZU,36,F,495685.3333333333,626,1
39893C77QG,30,F,440176.3333333334,358,0
39896E20MU,65,F,227746.66666666666,253,1
39896U59SC,28,M,175652.0,215,0
39898P19MK,36,M,170908.0,225,0
39899W41KK,59,M,396250.0,208,0
39900Y75UF,47,M,570293.3333333334,515,1
39902W03EN,59,M,227387.0,383,1
39907M00BA,65,M,613114.0,296,0
39907W55TM,34,F,298336.0,249,0
39913I20WY,59,F,470773.3333333333,661,1
39914V91EH,59,M,263096.0,183,0
39920D02IN,59,M,694687.0,462,1
39920D19QX,62,F,408576.0,446,1
39920P12FI,57,M,189199.0,218,0
39927H87DH,58,F,276200.0,301,0
39928V24KI,63,F,383200.0,329,0
39933F60FV,61,F,496586.6666666667,300,1
39934P61LE,41,M,767624.0,182,1
39936X11ZX,58,F,216896.0,905,1
39938H23FN,65,F,240469.33333333334,283,1
39940B97GD,59,M,627361.0,154,1
39942P97HF,54,F,87949.33333333333,305,0
39942X60RW,54,M,417016.0,59,0
39944H64UR,37,M,708674.6666666666,342,0
39955K15CL,30,F,401515.6666666666,478,0
39956R83WC,65,F,287856.0,338,0
39958K53MG,38,F,417336.0,393,1
39960W13WZ,30,M,264234.0,537,1
39961W02DP,47,F,724864.0,357,1
39965H54NN,29,F,465250.6666666667,384,1
39967B56ZT,58,M,533500.0,483,1
39970S80TF,53,M,734040.0,498,1
39971E39WH,64,F,119789.33333333333,276,0
39972O14XM,36,F,638602.6666666666,408,1
39982U30TP,31,M,275964.0,57,0
39985I84ZV,59,M,446904.0,85,1
39985Z69IS,54,F,191125.33333333334,849,1
39989L68DZ,26,F,423370.6666666667,426,0
39990O00UH,39,M,260452.0,242,0
39993U83MR,43,M,275971.0,403,1
39994I45YR,50,F,345778.6666666667,295,0
39995T39QI,41,F,351245.3333333333,857,1
40004F84FO,44,M,382804.0,7,0
40005G25EK,58,F,517365.3333333333,427,1
40005H12JT,59,M,406737.0,297,0
40013T35RM,38,M,395037.0,418,1
40016M85HN,65,F,306912.0,307,1
40020I96TR,51,F,523901.3333333333,492,1
40021A99AC,50,M,488065.0,361,0
40023B69DP,62,F,354253.3333333333,779,0
40027T08ZD,42,F,498656.0,360,0
40029V20KY,34,F,214352.0,417,0
40031R42OR,35,F,347055.3333333334,261,1
40033K84TR,52,F,367472.0,333,1
40036D86FT,58,F,402032.0,582,0
40036L80PA,27,M,294207.0,217,0
40039A87UU,60,M,81514.0,1003,0
40048Q80FJ,57,M,400124.0,302,1
40050G80FA,59,M,173507.0,80,0
40051L55KM,62,M,375801.0,510,1
40061Z61YN,32,M,209723.0,250,1
40063G10OI,40,F,437189.3333333333,839,1
40065C09CP,36,M,495179.0,302,1
40068U51HW,48,M,415966.0,440,0
40069X83CX,58,F,350501.3333333333,279,1
40070G19SQ,59,F,116376.0,575,1
40070X39GG,63,F,140464.0,247,0
40071B26QD,27,F,316608.6666666667,283,1
40071I95HZ,49,M,541805.3333333334,264,0
40073B03NJ,57,M,698423.0,170,1
40074H00JS,42,M,551154.6666666666,61,1
40081K43AE,29,M,100349.0,450,0
40084C83TO,61,F,510248.0,293,1
40086D72NE,54,F,263613.3333333333,280,0
40090G77JY,48,M,511218.6666666667,447,1
40097A64VC,36,M,562626.6666666666,990,1
40100O96DB,29,F,394109.3333333334,203,1
40104R24AF,53,M,480227.0,475,1
40105O05RS,56,M,268428.0,337,1
40106N30TX,49,M,442658.0,452,1
40106P92PR,45,F,423245.3333333333,997,1
40106Z24TC,49,M,390078.0,431,1
40109J75RV,34,F,407551.6666666666,438,0
40112Z25FG,29,F,343290.6666666667,352,0
40113U99ZV,44,F,457146.6666666667,790,1
40117Y65YJ,37,F,512861.3333333333,249,0
40120D55PS,53,F,408656.0,413,1
40120U96ZW,28,F,371594.6666666667,400,1
40124P56GC,27,M,288297.0,316,0
40129B22OJ,28,F,182773.33333333334,317,1
40129K67UG,26,M,110431.0,325,0
40129W85ZI,64,M,495731.0,315,0
40130W75CU,25,M,135941.0,186,0
40132J60GW,39,M,450672.0,277,0
40133K09DQ,61,M,655779.0,273,1
40134A97HK,43,M,135955.0,276,0
40134B86XR,40,M,759120.0,251,0
40137Y86GS,64,M,262507.0,279,0
40139C33KS,46,F,742160.0,471,1
40141M05XR,26,M,283752.0,224,0
40142J37MH,39,F,700754.6666666666,317,0
40143G37BS,52,F,148562.66666666666,354,0
40148M88CZ,39,F,477946.6666666667,710,0
40148M92LV,61,F,293597.3333333333,636,1
40158H28OE,57,F,125197.33333333333,282,0
40165Z60RA,60,M,105800.0,417,0
40171F27GI,56,M,469625.0,879,1
40171U44VN,27,M,214561.0,431,0
40174J03JN,41,F,299656.0,224,0
40178W69KQ,52,M,194001.0,202,1
40179K19CI,63,F,232058.66666666666,244,1
40180S11NH,61,M,383564.0,727,1
40181H11BQ,33,M,179732.0,352,1
40181T26SY,52,M,136958.0,452,0
40182G18WH,48,M,455203.0,286,0
40182K43PJ,64,M,710776.0,172,1
40182S95TJ,57,M,538685.0,374,1
40186Y54JR,48,F,465058.6666666667,327,1
40187C92MZ,65,M,390830.0,444,1
40191S41EA,46,F,692536.0,499,1
40192K18ZJ,42,F,723680.0,727,1
40194H37CH,49,F,330906.6666666667,400,0
40195U10FE,63,F,350840.0,336,0
40199V76TP,58,M,402779.0,341,0
40201V68IJ,25,M,242968.0,359,0
40203S28RH,40,M,177977.0,210,0
40203W17IJ,63,M,573182.0,267,0
40204M02DP,51,M,107407.0,100,0
40205G15YZ,46,F,372565.3333333333,476,1
40205P79HX,31,M,117497.0,309,0
40206P25WM,63,M,112860.0,14,0
40207X43SM,42,M,755789.3333333334,352,1
40208P40PI,48,M,109625.0,309,0
40209Q05NR,47,M,442733.0,349,0
40213Z96HM,51,F,233192.0,386,1
40214R64LI,30,F,454794.6666666667,479,1
40215U58BJ,41,F,405632.0,447,1
40219R16KH,29,M,229578.0,357,0
40220V29AR,48,M,430761.0,313,0
40221A38UO,49,M,481832.0,231,0
40221F73SG,48,M,198433.0,383,1
40221Z47IX,62,M,640150.0,935,1
40223Y77HV,32,M,128300.0,290,0
40226S86VI,52,F,111045.33333333333,309,1
40227V90MD,47,M,124445.0,241,0
40229N60IM,41,F,278168.0,1000,1
40231U66FQ,39,F,466952.0,361,1
40236F53MV,33,M,217417.0,126,0
40237X85NO,25,F,411524.6666666666,477,1
40238V70LJ,51,F,192314.66666666666,331,1
40244F35AL,58,F,421946.6666666667,725,0
40246F07SX,52,F,299621.3333333333,503,1
40249O86VI,27,M,144094.0,903,1
40251E50PV,25,M,257919.0,175,0
40254B78NG,37,M,453045.0,264,1
40259S63KW,54,F,399445.3333333333,75,0
40263M99KC,46,M,163411.0,399,1
40263W59TU,57,M,708177.0,146,0
40265U93EH,33,M,144056.0,403,1
40267K49XK,35,F,210045.33333333334,290,0
40274G88YM,46,M,105917.0,455,1
40277M24ZG,63,F,308136.0,168,0
40285X96QH,39,M,671877.3333333334,273,1
40289K07DD,46,M,390681.0,18,0
40291Q32KW,47,F,456688.0,787,0
40292W28RJ,46,F,366213.3333333333,955,1
40293Q35JE,49,M,420207.0,409,1
40294P09RN,49,M,529637.3333333334,399,1
40296H56PT,60,F,530317.3333333334,317,0
40299J40JD,25,F,450880.0,77,0
40300I02UU,65,M,175817.0,404,1
40304G84HC,30,F,206874.66666666666,330,1
40309D63HD,28,M,165725.0,429,1
40314N71NK,53,F,514520.0,149,0
40317W82PD,31,M,106046.0,849,0
40319S66ET,48,M,605181.3333333334,736,1
40325R07JE,30,F,450638.0,186,0
40332G85GM,43,F,462594.6666666667,201,1
40332P58DC,33,F,161850.66666666666,490,0
40335B84YT,30,F,167466.66666666666,403,1
40337I41GY,53,M,124129.0,430,0
40343X61ZP,41,M,400960.0,150,1
40345M13DG,32,F,282616.0,330,0
40348D65XL,32,M,158704.0,174,1
40354P38PR,34,M,168273.0,223,1
40356F36AA,34,M,168776.0,953,1
40357J37XU,30,F,408541.3333333333,427,1
40359N26NH,30,F,383989.3333333333,491,1
40362T07WV,59,F,80832.0,704,1
40364A20SJ,25,M,259187.0,836,1
40364E93ET,42,M,741813.3333333334,415,1
40364H32YV,56,M,369007.0,165,1
40371E11HN,46,M,197608.0,400,1
40373R32MI,62,M,278735.0,455,1
40374J02VL,26,F,411005.3333333333,345,0
40381M54EN,33,M,295859.0,430,0
40381V61VL,54,M,784339.0,268,1
40383Q67ZW,43,M,696821.3333333334,474,1
40387R56IB,38,M,466393.0,465,0
40390K61GI,45,M,106006.0,289,0
40395O95MH,65,F,177816.0,289,0
40397G17HG,36,M,381803.0,207,1
40397H03FK,53,F,487264.0,113,1
40400M31LZ,40,M,519040.0,211,1
40402W95OA,40,M,221559.0,464,1
40408T92ZI,53,F,440722.6666666667,235,1
40409M15SY,26,M,276972.0,878,1
40409M93EJ,58,M,522615.0,299,0
40410O43VA,57,F,139325.33333333334,471,0
40411X88IX,45,M,301619.0,459,1
40415H68KK,58,M,305351.0,220,0
40416Q76TX,38,M,232465.0,350,0
40421K23FK,57,M,760187.0,224,0
40423P72VM,40,M,130721.0,429,1
40423T76GQ,28,F,361780.0,241,0
40426S69NI,27,F,280616.0,211,0
40433P24GB,65,F,268317.3333333333,361,1
40437T09VE,31,M,102660.0,336,0
40438T35GT,40,M,421014.0,402,1
40439V17XT,63,M,137881.0,353,0
40444Q79TN,31,F,274304.0,204,1
40450G12QN,39,M,391773.0,255,1
40452F52TG,39,M,668741.3333333334,433,1
40453W84DH,28,F,377228.3333333334,376,0
40453X49MZ,56,F,225186.66666666666,322,1
40454I29RW,61,M,335263.0,247,1
40454Y21DM,39,F,282045.3333333333,796,1
40458M44JF,36,M,340045.0,341,0
40458S84CJ,45,M,489034.0,454,1
40463R96CG,48,M,468011.0,268,0
40466K17UR,59,M,468546.0,77,1
40468T36XJ,49,M,310548.0,143,1
40470T93SY,55,F,525445.3333333334,44,1
40473E54SU,36,M,278831.0,421,0
40473U32JX,50,F,490194.6666666667,294,0
40473X94NZ,48,F,648381.3333333334,363,1
40475N05PN,42,F,317802.6666666667,684,1
40476N04WB,59,F,510501.3333333333,249,0
40479T05PB,47,F,377096.0,857,1
40486E33NO,61,M,275021.0,833,0
40490B98EP,60,F,271925.3333333333,79,0
40493S81WA,60,M,477516.0,300,1
40494V44JU,43,M,549514.6666666666,613,1
40495E61RR,45,F,451205.3333333333,442,0
40495K68HA,34,F,458837.3333333333,380,1
40496R91IM,60,M,275728.0,173,0
40498E53PN,26,F,212138.66666666666,300,1
40505C46DG,46,F,423344.0,464,1
40506D29NJ,33,M,254241.0,396,1
40510F28YO,35,F,444574.3333333334,41,1
40513D48LP,48,F,442637.3333333333,337,0
40516Q51HS,51,F,205120.0,557,1
40517I48ZH,64,F,263178.6666666667,86,1
40518M15BJ,51,F,135970.66666666666,168,1
40519Z18QY,33,M,230401.0,314,0
40520D81GO,41,M,719013.3333333334,281,1
40520S48MM,25,M,183704.0,239,0
40522S77WU,62,F,232674.66666666666,274,0
40523A73QF,33,F,458102.3333333334,271,0
40527D46UA,43,M,447319.0,374,0
40528M27GV,54,M,577256.0,501,1
40533M44TN,27,F,290386.6666666667,159,0
40535M23PY,59,M,283485.0,281,1
40536N53WT,52,M,109550.0,326,0
40548E48IH,48,M,474367.0,410,0
40548R22PZ,26,M,269437.0,243,0
40551S26PK,37,M,163395.0,301,1
40552B17NM,56,M,137380.0,430,0
40552F25UL,64,M,160144.0,453,1
40553B11NG,39,M,414598.0,452,1
40553K12ZS,61,F,243752.0,229,0
40554N94WE,38,M,368204.0,390,0
40554V36EH,42,M,795834.6666666666,339,1
40555Z78GL,43,F,684085.3333333334,400,1
40556L77SC,43,M,333514.0,322,1
40556R40FB,49,M,778581.3333333334,788,1
40564I08CG,44,F,483456.0,287,0
40566B42JE,57,M,183347.0,44,0
40566G43KF,65,F,528520.0,599,0
40566P66KH,60,F,99669.33333333333,377,0
40566P76BG,62,F,361304.0,405,1
40567A57RY,59,M,661100.0,274,0
40569X06LS,50,F,425936.0,480,0
40572M14CC,65,M,367178.0,402,1
40582T92RD,41,M,199730.0,222,1
40583D41VZ,27,M,108589.0,231,0
40583J51ML,33,F,486954.6666666667,496,1
40585D96DG,40,M,272585.0,251,1
40586O55KG,25,M,277102.0,25,0
40587G97AU,54,M,385329.0,919,1
40593K25WP,38,F,585928.0,333,0
40597H26JZ,48,M,131110.0,4,0
40600U69ZS,56,F,284808.0,378,1
40601D73RJ,39,M,196178.0,279,1
40603F59QR,40,F,607810.6666666666,243,1
40604R35FV,63,M,448613.0,672,1
40607I07YU,56,F,261664.0,334,0
40608P19WQ,43,M,634941.3333333334,1000,1
40611E49IE,27,F,451440.0,493,1
40611L02OQ,39,M,276909.0,449,0
40618B15BI,40,F,464989.3333333333,360,0
40621L44OI,50,F,758666.6666666666,429,1
40625G83PO,47,M,150605.0,387,1
40632I29LD,60,M,714828.0,157,1
40633D32YJ,29,M,142254.0,496,1
40633U52RZ,50,F,316400.0,818,1
40639B89QI,48,F,372394.6666666667,311,0
40639L67JI,30,M,230467.0,301,1
40639Y79VQ,32,M,187426.0,326,0
40646V79GN,37,M,320262.0,264,0
40646Z25ZN,59,F,110098.66666666667,695,0
40648Y15IX,54,M,311217.0,282,0
40654I16EP,54,M,330364.0,663,1
40656Q59OZ,48,M,493926.0,432,1
40657Z45OJ,52,M,431218.0,156,0
40658K53SZ,44,M,207996.0,338,0
40659T71DF,61,M,181530.0,836,1
40663O02PL,25,M,297827.0,42,1
40663V04NY,65,F,162096.0,396,1
40667F26KC,57,M,508013.0,947,0
40670K73BY,56,M,449174.0,75,1
40670L64PY,47,F,682909.3333333334,927,1
40671K53EZ,35,M,206859.0,234,0
40674U80XX,25,F,393554.6666666667,242,1
40677X99IY,57,F,128933.33333333333,215,0
40679P13BR,56,F,149285.33333333334,466,0
40679U02VL,29,M,117555.0,178,1
40687U99GJ,52,M,413756.0,250,0
40688P69GA,28,F,304436.3333333333,460,1
40689A87KE,49,F,305418.6666666667,210,0
40690R63GT,61,F,95914.66666666667,916,1
40702M26JR,33,F,283296.0,279,0
40702X42CK,48,F,371285.3333333333,761,1
40709G59YQ,64,F,368629.3333333333,115,1
40713E16CX,45,F,401085.3333333333,227,0
40714O63ZR,39,M,297516.0,405,1
40715Y64TS,42,M,377951.0,203,0
40716V38NK,30,F,149714.66666666666,268,0
40717A86JV,32,M,257576.0,220,1
40717X74WW,38,M,241053.0,446,1
40721X13PW,56,M,542219.0,212,1
40724P71WV,32,F,397357.3333333333,202,1
40725T62IP,53,F,148744.0,285,0
40726H40II,28,M,144928.0,380,1
40732P47ZY,28,F,437028.6666666666,467,1
40733K48IW,26,F,168733.33333333334,71,0
40741L10SK,53,M,535873.0,380,1
40741Z41PL,45,M,193956.0,303,0
40742Z14IU,59,M,516496.0,717,1
40747S83VC,59,M,286851.0,248,1
40749G83GE,34,M,119861.0,329,1
40751V53WI,27,M,240904.0,271,0
40754A75CK,44,F,311613.3333333333,253,0
40754L30NB,64,F,397906.6666666667,394,1
40754X29UF,29,M,135467.0,169,0
40757T50BO,29,M,105844.0,316,0
40759T92ET,34,F,180496.0,347,0
40760O47MG,44,M,454576.0,326,1
40761Z96HA,64,F,101445.33333333333,93,0
40762K32DK,49,F,773101.3333333334,827,1
40777R97SS,56,F,290589.3333333333,980,1
40778Q89RI,35,M,176379.0,605,1
40778U69LJ,64,F,356554.6666666667,332,1
40785X54YJ,56,F,412437.3333333333,415,1
40786H67IT,46,M,497212.0,49,1
40790S04AZ,64,F,118085.33333333333,993,1
40792J80GT,30,M,209313.0,357,1
40793R70RE,35,M,260090.0,39,1
40794E36PM,30,F,389900.0,217,0
40798W96PB,36,F,428837.3333333333,497,1
40799G78CT,53,M,80738.0,241,1
40801L36BC,43,M,159451.0,307,1
40805J57GE,44,F,534320.0,565,1
40806J43KB,43,M,320825.0,135,0
40806V64MU,27,F,174466.66666666666,336,0
40807V00LD,36,F,485029.3333333333,353,1
40809F91ZG,30,F,275696.0,207,0
40813V59IN,64,M,84712.0,214,0
40816F78CR,37,M,323089.0,240,1
40825N19FJ,31,F,358282.6666666667,269,0
40828E45JY,35,F,461834.6666666667,389,1
40829J20WS,58,F,160301.33333333334,344,0
40830K87KT,46,M,620042.6666666666,315,0
40831F64ER,43,M,266824.0,269,0
40832N90CH,32,M,237256.0,238,1
40833G94MS,64,M,628412.0,282,0
40840Y97RF,58,F,155778.66666666666,475,1
40844R40LC,54,F,529872.0,233,0
40851O69SP,45,M,152718.0,371,0
40852K66QN,52,M,501777.0,364,0
40862J55JQ,62,M,475010.0,403,1
40862Q59LD,37,M,254732.0,302,1
40867S82VI,39,M,542890.6666666666,966,1
40868N96XW,45,F,792637.3333333334,328,0
40869M13ES,28,M,251450.0,292,1
40877O34OT,41,F,790733.3333333334,730,1
40878O37FL,58,F,110058.66666666667,716,1
40878X88RU,34,F,411072.0,334,1
40885B72YB,30,F,366536.0,64,0
40886S84KE,33,F,450313.3333333334,424,0
40900L07IH,44,M,116102.0,333,0
40900S18SM,40,M,314423.0,361,1
40904C73GC,56,F,184650.66666666666,288,1
40906P88YY,65,F,114032.0,192,0
40908C71DT,34,M,142049.0,699,1
40908X17NP,64,F,284709.3333333333,91,0
40912F27DA,50,M,603397.3333333334,388,1
40913S89HJ,42,F,659664.0,257,0
40917B20AM,50,M,232379.0,490,1
40918F40DE,64,M,777941.0,209,1
40920C44BS,47,M,169322.0,289,1
40922X94BF,41,F,411024.0,396,0
40922Y60FG,57,M,737062.0,227,0
40924A53UG,45,M,130707.0,261,0
40924C86ED,41,M,135178.0,405,0
40927I60WZ,29,F,459933.3333333333,484,1
40929T83GU,42,F,528930.6666666666,205,1
40931C59EJ,61,F,101632.0,439,0
40931D34YX,64,M,171375.0,134,1
40931F36UT,31,M,190083.0,349,1
40931L92GV,64,F,185933.33333333334,220,1
40935N85GR,54,M,522421.0,481,1
40936V66IF,46,M,375955.0,465,1
40936Y62LF,52,M,453043.0,595,1
40937U79SY,47,F,305098.6666666667,444,1
40941N48NH,38,M,766194.6666666666,385,1
40941N64UE,50,M,132029.0,294,0
40942L67AQ,51,F,175909.33333333334,341,0
40944E87GZ,56,M,708222.0,617,1
40944M33ND,53,F,311256.0,517,1
40949J54EE,53,M,152577.0,325,0
40949Y32WD,27,M,120020.0,630,0
40953X23OO,55,M,109828.0,611,1
40955V36CA,42,M,386820.0,240,1
40956X80XP,39,F,441789.3333333333,506,0
40961Y36VE,54,F,90906.66666666667,248,0
40963A36JP,38,M,441230.0,491,1
40967M06OZ,26,F,435215.6666666666,56,0
40967X92CQ,42,M,508669.3333333333,208,1
40971S36HG,64,M,569935.0,236,0
40974M10EA,49,M,276218.0,222,0
40974R27OZ,50,F,667496.0,304,1
40976W04YL,33,F,211546.66666666666,247,0
40977M28BC,28,F,353161.0,387,1
40982Y70VL,46,M,738050.6666666666,242,0
40984T83IL,62,M,405096.0,197,0
40985W43QZ,26,F,141069.33333333334,234,0
40988Z51LR,31,F,296626.6666666667,499,0
41001E03UY,37,M,253253.0,286,0
41001F55UH,38,M,498028.0,327,1
41004G05EI,40,M,560250.6666666666,457,1
41006R62VE,51,F,191949.33333333334,305,0
41006X23XM,43,M,248659.0,273,0
41007Y54RQ,43,M,351616.0,438,1
41014D00FG,35,M,151284.0,960,1
41016I12IL,37,F,541442.6666666666,437,0
41020W28AR,32,F,369803.3333333334,217,0
41026B62ST,64,M,446920.0,425,0
41032X56UC,37,F,371698.6666666667,192,0
41033V79VI,62,M,769987.0,183,0
41034A61UM,65,F,306501.3333333333,118,1
41037E29FY,48,M,172995.0,344,1
41037J01FF,61,F,369746.6666666667,83,0
41039J09DN,49,M,134599.0,283,0
41043R96II,62,M,589604.0,980,1
41051S77DV,52,M,211343.0,999,1
41060P95VD,61,M,512327.0,333,0
41061G09BQ,40,F,299834.6666666667,691,1
41061H19FL,37,M,131038.0,262,0
41061I58PB,26,F,203768.0,224,0
41064O16DO,63,F,298888.0,200,0
41065L06OR,28,F,414565.3333333333,442,1
41070V84GI,40,M,301751.0,496,1
41072N75UO,38,M,517437.3333333333,751,1
41073E40KQ,27,F,362027.6666666666,331,0
41074J37EX,28,F,241728.0,278,0
41077J70GN,62,F,481525.3333333333,492,1
41080C96XS,51,M,208835.0,790,1
41080U22HO,40,M,331362.0,440,0
41081C83TJ,34,M,236921.0,266,0
41081R01HA,35,F,358781.0,486,1
41082A59HL,65,M,390018.0,686,1
41084B32IP,50,F,282082.6666666667,495,1
41084T18NV,52,F,360706.6666666667,365,1
41088W06OZ,59,M,132783.0,675,0
41090G52HQ,38,F,273520.0,363,0
41091K83KB,44,M,237185.0,377,0
41092L86BE,64,M,479693.0,545,1
41093S64IO,43,M,299429.0,315,0
41095Y45CV,43,F,381477.3333333333,295,0
41096S98JY,37,M,181892.0,227,0
41099U23RE,45,M,380653.0,347,1
41101Q87QQ,29,F,440377.6666666666,273,0
41102P03DZ,52,F,207093.33333333334,230,0
41106V88UV,33,F,360635.0,231,0
41107Y80PL,30,F,215773.33333333334,441,1
41109F13IH,58,F,257085.33333333334,701,1
41112K43CU,54,F,374714.6666666667,167,0
41119R29TH,31,F,356063.6666666666,271,0
41120P72ML,44,M,506328.0,832,1
41129P23KM,50,M,253717.0,400,0
41129T45QC,38,M,202313.0,229,1
41134G61UF,49,M,106834.0,483,1
41135S58TA,38,M,372601.0,78,1
41140M27GU,31,M,288415.0,414,1
41143K41NK,51,F,379712.0,244,0
41145J08IZ,56,M,706068.0,421,1
41145X76EB,43,M,405793.0,410,0
41148G58EB,56,F,443152.0,316,1
41149D95CL,27,M,248015.0,208,0
41152C90RL,34,F,144437.33333333334,294,0
41156Y79BZ,45,M,243947.0,484,1
41161W34YJ,62,F,204957.33333333334,425,1
41162V26QE,54,M,733422.0,660,1
41166M51SN,45,M,397201.0,248,0
41167D97ON,37,F,469818.6666666667,415,1
41168F95FY,27,F,494928.0,379,0
41172V01WM,54,M,467280.0,150,0
41173F43WD,34,M,143456.0,327,0
41173V62UN,65,M,763390.0,282,1
41175H81JB,31,M,188105.0,477,1
41177D41FM,65,F,413592.0,367,0
41180L41YW,39,M,100867.0,356,0
41181T70ZI,53,M,707681.0,245,1
41184B61HW,64,M,563080.0,351,1
41184M51OS,43,M,203494.0,378,1
41185V65BM,47,F,447586.6666666667,1008,1
41188O41CX,57,F,210584.0,865,1
41194K73IB,41,M,545032.0,467,1
41194O27IY,30,M,239880.0,948,1
41195S72NZ,27,F,251037.33333333334,381,0
41197I20ZV,62,F,182549.33333333334,369,1
41197R44QH,38,F,791840.0,248,0
41199D22XV,54,M,224568.0,540,1
41199X69RB,56,F,147109.33333333334,232,0
41204I43NX,51,M,788038.0,309,1
41213L10AQ,45,F,364976.0,267,0
41216F68WH,50,F,529450.6666666666,202,0
41226L99EB,41,M,778760.0,273,1
41227B17WG,45,M,517642.6666666667,868,1
41234G20ME,28,F,358552.0,228,0
41235X58FK,48,M,157313.0,226,0
41236V16HV,34,M,124446.0,360,0
41236W78AF,35,M,291590.0,364,1
41239J69DO,47,M,617936.0,930,1
41240Z83LD,64,F,300410.6666666667,125,0
41241E56DS,53,F,162973.33333333334,477,1
41242C10SQ,28,F,391344.0,27,0
41242N76CS,40,M,696546.6666666666,401,1
41244E71XK,53,M,264445.0,435,1
41247B88MW,41,M,153182.0,95,0
41247S38YJ,39,M,628018.6666666666,937,1
41250Y86VC,38,M,240604.0,341,1
41253L20WJ,42,M,598661.3333333334,224,1
41254W02QL,34,M,151194.0,260,1
41260I09HB,51,M,306570.0,223,0
41262O54UL,51,F,118922.66666666667,386,0
41263J57DN,45,F,268840.0,270,0
41263N22QU,49,M,283371.0,235,0
41265Y28IG,56,M,534880.0,995,1
41268Z25NK,31,M,133407.0,214,0
41270V84BM,37,M,184915.0,379,1
41270Z97PA,64,F,163658.66666666666,791,0
41272F68HM,49,F,286928.0,173,0
41273T78XX,46,F,641760.0,305,1
41276J00WN,50,F,499648.0,211,0
41277O00ZZ,42,M,363920.0,232,0
41284E25EI,42,F,494072.0,359,1
41284J87CE,30,F,373757.3333333333,417,0
41292D03KE,50,M,486862.0,420,1
41292Q87CQ,42,M,774725.3333333334,281,0
41294G97DJ,60,F,238442.66666666666,304,0
41294I32VK,30,F,299469.3333333333,243,0
41294K98KL,41,F,294533.3333333333,303,0
41297C23XC,55,F,294754.6666666667,234,1
41301R78HA,33,M,215782.0,84,1
41307K24FM,41,M,179760.0,445,1
41307T14CR,61,F,461650.6666666667,107,1
41307T93OS,41,F,399392.0,869,0
41308T75GD,34,M,147882.0,762,1
41309O39UT,62,F,333154.6666666667,256,1
41309Y56ID,65,F,482290.6666666667,666,1
41311W10UO,65,F,488664.0,221,1
41311W69IK,36,M,455973.0,270,1
41313W72FD,27,F,471093.3333333333,278,1
41316C69HB,53,F,228090.66666666666,78,0
41320D15QT,44,F,364882.6666666667,446,1
41322I58ZM,50,F,679202.6666666666,779,1
41322S41VA,38,M,233424.0,301,1
41324M64IU,49,M,303769.0,342,1
41333A46ZH,50,M,421916.0,108,1
41334A49YA,50,M,595901.3333333334,595,1
41335Z16MZ,38,M,371609.0,367,1
41336W88KP,27,F,352569.3333333334,478,0
41337Q34GM,35,M,226739.0,25,1
41341T25FW,41,F,404664.0,493,1
41343I37FC,29,F,303466.6666666667,428,1
41346F34FN,61,M,353664.0,674,1
41347B44UM,40,M,601842.6666666666,688,1
